"REF_DATE","GEO","DGUID","Duration of unemployment","Age group","Sex","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1555.9","","","","1"
"2020-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","2422.9","","","","1"
"2020-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","2552.5","","","","1"
"2020-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","2412.5","","","","1"
"2020-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","2172.8","","","","1"
"2020-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","2058.0","","","","1"
"2020-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1871.0","","","","1"
"2020-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1860.2","","","","1"
"2020-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1770.6","","","","1"
"2020-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1805.0","","","","1"
"2021-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1888.0","","","","1"
"2021-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1684.3","","","","1"
"2021-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1522.2","","","","1"
"2021-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1625.7","","","","1"
"2021-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1610.2","","","","1"
"2021-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1543.6","","","","1"
"2021-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1516.5","","","","1"
"2021-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1455.3","","","","1"
"2021-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1438.9","","","","1"
"2021-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1395.7","","","","1"
"2021-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1262.2","","","","1"
"2021-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1236.1","","","","1"
"2022-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1341.8","","","","1"
"2022-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1135.5","","","","1"
"2022-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1100.2","","","","1"
"2022-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1085.8","","","","1"
"2022-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1057.8","","","","1"
"2022-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1003.5","","","","1"
"2022-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1007.1","","","","1"
"2022-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1113.0","","","","1"
"2022-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1071.6","","","","1"
"2022-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1073.4","","","","1"
"2022-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1049.6","","","","1"
"1976-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","815.7","","","","1"
"1976-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","808.2","","","","1"
"1976-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","776.7","","","","1"
"1976-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","773.2","","","","1"
"1976-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","714.9","","","","1"
"1976-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","708.4","","","","1"
"1976-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","785.8","","","","1"
"1976-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","715.1","","","","1"
"1976-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","668.5","","","","1"
"1976-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","683.0","","","","1"
"1976-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","717.8","","","","1"
"1976-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","758.3","","","","1"
"1977-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","894.3","","","","1"
"1977-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","931.4","","","","1"
"1977-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","939.0","","","","1"
"1977-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","922.0","","","","1"
"1977-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","832.6","","","","1"
"1977-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","822.0","","","","1"
"1977-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","883.2","","","","1"
"1977-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","845.2","","","","1"
"1977-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","812.8","","","","1"
"1977-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","798.9","","","","1"
"1977-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","848.9","","","","1"
"1977-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","886.4","","","","1"
"1978-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","990.4","","","","1"
"1978-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","1007.8","","","","1"
"1978-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","1056.2","","","","1"
"1978-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","1012.8","","","","1"
"1978-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","949.8","","","","1"
"1978-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","913.2","","","","1"
"1978-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","941.3","","","","1"
"1978-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","907.7","","","","1"
"1978-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","857.8","","","","1"
"1978-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","809.6","","","","1"
"1978-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","867.5","","","","1"
"1978-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Unadjusted","Persons","249","thousands","3","v1078667527","1.1.1.1.1.2","897.1","","","","1"
